lat,lon,name,category
55.7170995,37.6241662,Световое проектирование,Офис
55.7169667,37.6237691,МАКА,Офис
55.7429245,37.7174873,Сбер-Сервис,Офис
55.7690394,37.6044242,Шайкевич М. Л.,Офис
55.7298416,37.6381463,Экспресс-Л,Офис
55.7805766,37.6337235,Kelly Services,Офис
55.7286597,37.6171354,Посольство Буркина-Фасо,Офис
55.7580204,37.6459336,посольство Доминиканской Республики,Офис
55.7286477,37.6174471,Посольство Гамбии,Офис
55.7273739,37.6164375,посольство Гондураса,Офис
55.8142628,37.5639376,Совет ветеранов,Офис
55.736812,37.6595268,Следственное управление по центральному административному округу,Офис
55.7369737,37.6603132,5 региональный отдел надзорной деятельности и профилактической работы Управления по ЦАО Главного управления МСЧ России по г.Москве,Офис
55.7369463,37.6602469,Совет Ветеранов Таганского Района,Офис
55.7370253,37.6604049,Территориальная избирательная комиссия Таганского района,Офис
55.7467393,37.5910071,Axioma GIS,Офис
55.7040522,37.6902385,Южнопортовый,Офис
55.7140691,37.5931577,Посольство Панамы,Офис
55.7415884,37.6013759,Pravo.ru,Офис
55.7286508,37.6177087,посольство Сенегала,Офис
55.7273299,37.6156979,Посольство Уругвая,Офис
55.7102861,37.5902045,Роскачество,Офис
55.7608011,37.6350014,Мосгорсвет,Офис
55.7709609,37.6293211,Радиум,Офис
55.7397195,37.5885563,Всероссийский центр изучения общественного мнения,Офис
55.7050682,37.6530322,Московская объединенная энергетическая компания,Офис
55.7668395,37.6004622,Сенат,Офис
55.743271,37.4989489,T2,Офис
55.7433667,37.498853,МегаФон,Офис
55.7478681,37.5391249,Wellside,Офис
55.7426374,37.5278994,Элемент Лизинг,Офис
55.7811142,37.5997545,Psycho Place,Офис
55.7408324,37.6598159,Мигрон,Офис
55.8004412,37.6367381,"ООО ""Технол""",Офис
55.7635729,37.6844269,ЦНИИчермет им. И.П.Бардина,Офис
55.797444,37.6508465,Эрдиан кар сервис,Офис
55.7973053,37.6509619,Центр управления телекоммуникационными ресурсами.,Офис
55.7651714,37.682223,Центральная бухгалтерия МГТУ им. Баумана,Офис
55.7679418,37.686249,Российскй государственный архив фотодокументов,Офис
55.7826135,37.6645634,Московско-Окское бассейновое водное управление,Офис
55.7717907,37.6436381,ФГУП Президент сервис,Офис
55.7104826,37.6548243,Абсолют Страхование,Офис
55.7938343,37.6964655,НПО Геофизика-НВ,Офис
55.7910877,37.6700203,Dream catchers,Офис
55.7969599,37.6519853,Материальный склад ст. Москва-3,Офис
55.7797374,37.7117521,FP models,Офис
55.7596532,37.6312265,Psycho Place,Офис
55.7733205,37.6443435,Федеральный центр оценки безопасности и качества зерна и продуктов его переработки,Офис
55.7730987,37.6437977,ГлавУпДК при МИД России,Офис
55.7585448,37.6295191,Сервисный центр Московский транспорт,Офис
55.7160794,37.6195251,Samokhin group,Офис
55.7622411,37.5700743,Familia,Офис
55.7921877,37.5406936,Ферон,Офис
55.7656037,37.6357028,Паралимпийский комитет России,Офис
55.7652921,37.6779771,Проектно-конструкторско-технологическое бюро по нормированию материально-технических ресурсов,Офис
55.8076186,37.6919003,"АО ""Воентелеком""",Офис
55.8090642,37.5739396,Управление градостроительного регулирования Северного административного округа г. Москвы,Офис
55.8086207,37.5709342,Овионт-информ,Офис
55.7226447,37.6228412,Visa Fly,Офис
55.7527865,37.6678442,Unic Lab,Офис
55.7470701,37.5363067,Деметра-Холдинг,Офис
55.8180862,37.569187,Юнайтед Норд,Офис
55.7366,37.5227,Администрация муниципального округа Дорогомилово,Офис
55.7382,37.4949,Аппарат Совета депутатов муниципального округа Филевский парк,Офис
55.7953919,37.6919796,ТрансКонтейнер,Офис
55.7895752,37.6964481,Домовёнок,Офис
55.7915701,37.61016,Научно-технический центр «Орион»,Офис
55.7926146,37.6107297,Научно-технический центр «Атлас»,Офис
55.7990044,37.6954852,Сеоклаб,Офис
55.7771809,37.5861243,Coalco,Офис
55.793682,37.5900838,МТС,Офис
55.7047597,37.6850957,МТС,Офис
55.7573798,37.6594698,МТС,Офис
55.7068422,37.5917333,МТС,Офис
55.7090289,37.6208675,МТС,Офис
55.7774359,37.522999,МТС,Офис
55.7085906,37.6565301,МТС,Офис
55.7434769,37.5077909,МТС,Офис
55.7047277,37.642217,МТС,Офис
55.6903164,37.6017755,МТС,Офис
55.7087236,37.6218572,МТС,Офис
55.7446228,37.5659546,МТС,Офис
55.790621,37.558195,МТС,Офис
55.7895828,37.5334316,МТС,Офис
55.7500508,37.5420346,МТС,Офис
55.744496,37.5663489,МТС,Офис
55.7473644,37.7071971,МТС,Офис
55.7826082,37.7209595,МТС,Офис
55.743261,37.4990577,МТС,Офис
55.7782113,37.5210598,МТС,Офис
55.7972797,37.7171293,МТС,Офис
55.7759515,37.6604408,МТС,Офис
55.8068254,37.6377332,МТС,Офис
55.7186386,37.6765823,МТС,Офис
55.824102,37.6345253,МТС,Офис
55.7720773,37.6784679,МТС,Офис
55.728256,37.58031,МТС,Офис
55.7457646,37.6283173,Точка,Офис
55.7994673,37.5376359,Фазотрон-НИИР,Офис
55.7692333,37.5834373,Ингосстрах,Офис
